State,StateCode,County,Establishment,Address,City,ZIP,Phone,LastInspection,Priority,InspectionURL,LastUpdated
New York,NY,Broome,Binghamton High School Cafeteria,31 Main Street,Binghamton,13905,,8/2/2023,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Subway #31062,1185 Willis  Avenue,Albertson,11507,,5/19/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Arbys Restaurant - Whit Pnt,2946 Us Route 11,Whitney Point,13862,,1/22/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Psla Concession Stand,226 Magnolia Street,Syracuse,13204,,9/19/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wayne,Wolcott Elks Lodge #1763,6161 West Port Bay  Road,Wolcott,14590,,10/24/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Seneca,Ciccino'S Pizzeria,22 East Main Street,Waterloo,13165,,5/4/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Pine Bush Chinese Restaurant,2412 Route 52,Pine Bush,12566,,11/13/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Texas Lunch,57-69 Jersey Avenue,Port Jervis,12771,,5/5/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,St Lawrence,Suny Potsdam Student Union,44 Pierrepont Avenue,Potsdam,13676,,9/30/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,St Lawrence,Canton Central School,99 State Street,Canton,13617,,5/19/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chautauqua,Loyal Order Moose Lodge #2301,11 S Dow St,Falconer,14733,,12/5/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Cayuga,Sakura Buffet,315 West Genesee Street,Auburn,13021,,5/28/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Tompkins,Five Guys Burgers & Fries - Ithaca,222 Elmira  Road,Ithaca,14850,,1/22/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Seneca,Tastes Of Wine Country,1855 State Route 96A,Ovid,14521,,8/12/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Eugenio Maria De Hostos (Zimbrich),27 Zimbrich Street,Rochester,14621,,3/17/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Barker C.S. Concession Stand,1628 Quaker Road,Barker,14012,,9/22/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Cayuga,Nino'S Pizzeria,115 Main Street,Port Byron,13140,,3/27/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wayne,Sugar & Slice Pizzeria,535 West Union  Street,Newark,14513,,3/10/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,"Local Tap House Of Nyack, The",4 South Franklin Street,Nyack,10960,,10/23/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,"Sitrin Child Care Facility, Inc.",3 Kavod Road,New Hartford,13413,,7/22/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,J.D. George Elementary,Main Street,Verona,13478,,6/12/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oswego,"Brandie'S Mr. Sub, Llc",4840 North Jefferson Street,Pulaski,13142,,4/29/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Waa Girls Softball Concession Stand,1000 Ridge Road,Webster,14580,,7/2/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Playhouse/Swillburger,820 South Clinton Avenue,Rochester,14620,,3/26/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Brae Burn Country Club - Main Dining,39 Brae Burn Drive,Purchase,10577,,10/15/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Shen Wang,48 Germonds Road,New City,10956,,4/2/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Dutchess,Family Partnership Sed Feeding Site,29 North Hamilton  Street,Poughkeepsie,12601,,7/10/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Subway (Spencerport),174 South Union Street,Spencerport,14559,,3/16/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Lisle Inn,9014 Main Street,Lisle,13797,,4/29/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Conklin Presbyterian School Age Pro,1175 Conklin Road,Conkiln,13748,,5/21/2018,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Relief Pitcher,197 Conklin Avenue,Binghamton,13903,,6/1/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Nanuet Hotel,132 South Main Street,Nanuet,10954,,1/13/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,United Church Of Fayetteville,310 East Genesee Street,Fayetteville,13066,,3/16/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Hartland Volunteer Fire Co Auxiliary,8945 Ridge Road,Gasport,14067,,4/28/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Rit-Artesano Bakery & Cafe,39 Lomb Memorial Drive,Rochester,14623,,2/26/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Valhalla Crossing,2 Cleveland Street,Valhalla,10595,,2/6/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Subway - Hooper Rd,519 Hooper Road,Endwell,13760,,3/2/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Halo & Horns Catering,73 East Railroad Avenue,West Haverstraw,10993,,5/11/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Dutchess,Kerygma Cafe,1072  Route 82,Hopewell Junction,12533,,4/24/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ontario,Marcus Whitman Jr./Sr. High,4100 Baldwin  Road,Rushville,14544,,4/6/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Rey Del Pollo,90 South Franklin Street,Nyack,10960,,5/20/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,American Legion Post #175,68 Berry Hill Road,Syosset,11791,,6/29/2023,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Diwan Barbeque Restaurant,37 Shore Road,Port Washington,11050,,3/26/2024,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Lemoncello Restaurant & Catering,137 West Commercial Street,East  Rochester,14445,,5/28/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chautauqua,Tiger'S Lair At Hewes Ed Ctr,2615 North Maple Street,Ashville,14710,,10/27/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Eurest Dining Services @ Helio Healt,847 James Street,Syracuse,13203,,2/9/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Olive Falafel And Deli,670 Route 211 East,Middletown,10940,,5/29/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Finger Bullet,1692 Bennett Street,Utica,13502,,12/17/2024,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Bcc/Bc Center Day Care,901 Front Street,Binghamton,13905,,2/2/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Clinton,Gus' Red Hots,5 Commodore Thomas Macdonough Hwy,Plattsburgh,12901,,11/13/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Dunkin' (Roc-Mt Hope Av),1500 Mt Hope Avenue,Rochester,14620,,11/10/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,"Tavolo Italian Restaurant, A",42 Chenango Bridge Road,Binghamton,13901,,10/17/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Fiesta Mexico,380 Route 303,Orangeburg,10962,,5/21/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Chipotle Mexican Grill (Henrietta),4775 West Henrietta Road,Henrietta,14467,,2/3/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,Mcdonald'S - 106 Wolf Rd,106 Wolf Road,Albany,12205,,11/13/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Castaways Restaurant,244 Lake Road,Webster,14580,,5/21/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Rochester Elks Lodge #24,3525 East Henrietta Road,Henrietta,14467,,12/15/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,St Lawrence,Subway 31429,375 S. Main Street,Massena,13662,,6/17/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Dunkin Donuts,33 Lincoln Avenue,Pelham,10803,,2/5/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Cfh - Center For Recovery,3 Commercial Place,Newburgh,12550,,11/25/2015,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,St Lawrence,Howie'S,809 New York Avenue,Ogdensburg,13669,,2/20/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,"Dicastro'S Brick Oven, Llc",615 Erie Boulevard West,Rome,13440,,12/19/2024,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ontario,Cedar Inn,3583 Lennox  Avenue,Geneva,14456,,1/13/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Otsego,Mcdonald'S Southside #6871,4958 State Hwy 23,Oneonta,13820,,6/18/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chautauqua,Kosciuszko Polish Home Association,252 Nevins St,Dunkirk,14048,,9/3/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chautauqua,Clymer Central School,8672 East Main  Street,Clymer,14724,,4/24/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Alfonso'S Pizzeria,835 Route 211 East,Middletown,10940,,4/1/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wayne,Sodus Jr/Sr High School,54 Mill  Street,Sodus,14551,,2/24/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Subway #30378,78 Brookside Avenue,Chester,10918,,4/30/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Schuyler,Art & Nancy'S Pizza And Sub Shop,204 9Th Street,Watkins Glen,14891,,5/13/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Chopstick Asian Bistro,377 Windsor Highway,New Windsor,12553,,5/21/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,East Avenue Taichi Tea,130 East Avenue,Rochester,14604,,1/22/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Nyack Diner,41 Route 59,Nyack,10960,,3/19/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rensselaer,"Dragon Iii, A",564  Hoosick Street,Troy,12180,,11/13/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Saratoga,Saratoga Central Catholic School,247 Broadway,Saratoga Springs,12866,,5/14/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Popeyes,1636 Grand Avenue,Baldwin,11510,,3/16/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Cattaraugus,Wingate Inn,11 Mill Street,Ellicottville,14731,,10/7/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Chili Family Diner,945 Chili Avenue,Rochester,14611,,6/9/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Saratoga,Rockwell Falls General Store,4123 Rockwell  Street,Hadley,12835,,1/17/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Saratoga,Villa Pizza,"22 Clifton Country Rd., Suite 81",Clifton Park,12065,,8/8/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Tompkins,Courtyard Ithaca Airport,29 Thornwood Drive,Lansing,14882,,5/21/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Ukrainian Cultural Center Of Roc,1040 Jackson Road,Webster,14580,,12/30/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Giuseppe'S Take Out & Catering,50 Spencerport Road,Rochester,14606,,6/24/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Schoharie,Cobleskill Diner Llc,117-1  Granite  Drive,Cobleskill,12043,,1/9/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,American Legion Post #1846,9379 State Route 46,Westernville,13486,,3/18/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,"& M Deli, A",15 Palisade Avenue,Yonkers,10701,,4/2/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Saratoga,Saratoga Flat Track,267 Union Avenue,Saratoga Springs,12866,,8/21/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ontario,Homewood Suites,575 Fishers Station  Drive,Victor,14564,,8/26/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Herkimer,Mt. Markham - Senior High School,545 Fairground Road,West Winfield,13491,,4/24/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Roar,621 Culver Road,Rochester,14609,,11/6/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Dutchess,Matchbox Cafe,6242 Route 9,Rhinebeck,12572,,5/15/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Cayuga,Track Cinema,1579 Clark Street Road,Auburn,13021,,3/6/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Cam'S New York Pizza,112 Kasson Road,Camillus,13031,,2/20/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Salt City Coffee At Lemoyne,1150 Salt Springs Road,Syracuse,13214,,6/24/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wyoming,Wyoming Hook&Ladder Ladies Aux,26 Maple Street,Wyoming,14591,,9/27/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Dutchess,Eleven - 11 Grille & Spirits,1111 Main Street,Fishkill,12524,,2/19/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Warren,Dunkin Donuts - Exit 20 Mobil,1412 State Route 9,Queensbury,12845,,3/10/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Little Caesar'S Pizza,4976 Commercial Drive,Yorkville,13495,,1/18/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,St Lawrence,Sipz,962 Us Highway 11,Gouverneur,13642,,4/29/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Buddha'S Burgers & Hot & Catering,"1600 Lexington Ave, Ste 603",Rochester,14606,,3/4/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Winners' Academy,711  Dogwood Avenue,West Hempstead,11552,,2/9/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Seneca,F-N-A Good Pizza,3-5 South Virginia Street,Waterloo,13165,,10/20/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Yates,Lakeside Country Club,"145 Route 54, East Lake Road",Penn Yan,14527,,6/22/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Texas Roadhouse (Henrietta),3150 West Henrietta Road,Rochester,14623,,6/10/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Hendrick'S Tavern,1305 Old Northern Boulevard,Roslyn,11576,,6/17/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Fire Fox Resorts,350 Rabbit Path Road,Lisle,13797,,6/24/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Bowl Boss,"3439 West Genesee Street, Ste 50",Syracuse,13219,,3/19/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Sparky'S Pub & Grill,2680 Main  Street,Whitney Point,13862,,4/29/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Tompkins,Dunkin Donuts - Groton,202 Main Street,Groton,13073,,4/9/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Cattaraugus,Little Caesars Restaurant,840 R C Hoag Drive,Salamanca,14779,,10/29/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Big Back Takeout,459 Jay Street,Rochester,14611,,9/30/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Seneca,Frank Knight School,98 Clinton Street,Seneca Falls,13148,,2/6/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Taco Tico Stand,308 Dupont Avenue,Newburgh,12550,,6/10/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Dutchess,Aloys Garden Restaurant,157 Garden  Street,Poughkeepsie,12601,,1/9/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wayne,Charlie Riedel'S/Ontario,552 Route 104,Ontario,14519,,3/19/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Cherry'S Restaurant,280 North Union Street,Rochester,14609,,5/24/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Tompkins,Ic - Campus Center Cafe,953 Danby  Road,Ithaca,14850,,3/12/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Boonville Senior Center,105 Ann Street,Boonville,13309,,12/16/2024,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ulster,Bread Alone Bakery,22 Mill Hill Road,Woodstock,12498,,3/13/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Tapas 177 Lounge & Catering,177 St. Paul Street,Rochester,14604,,2/11/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Sun & Surf Beach Club,2189 Atlantic  Boulevard,Atlantic Beach,11509,,6/26/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Dunkin / Jimmy John'S,2944 Hempstead Turnpike,Levittown,11756,,1/20/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Round Hill Elementary School,1314 Route 208,Washingtonville,10992,,1/21/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Benihana,920 Merchants Concourse,Westbury,11590,,2/21/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Cerio'S Tavern,1711 Grant Boulevard,Syracuse,13208,,7/7/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Bellvale Kitchen,359 Gibson Hill Road,Chester,10918,,4/14/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Wendy'S - Vestal Pkwy,3737 Vestal Parkway,Vestal,13850,,2/9/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,Philly Bar And Grill,622 Watervliet Shaker Road,Latham,12110,,12/4/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Glauber'S Bakery & Appetizing,126 Maple Avenue,Spring Valley,10977,,1/21/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Schenectady,Dunkin' 266 Saratoga Rd.,266 Saratoga Road,Glenville,12302,,3/30/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Monroe Community College,1000 East Henrietta Road,Brighton,14623,,7/10/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Perlo'S Restaurant,202 North Washington Street,East  Rochester,14445,,4/15/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Saratoga,Wendy'S- Wilton,3075 Route 50,Saratoga Springs,12866,,2/4/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Bruegger'S Bagels Bakery #3891,3065 Erie Boulevard East,Syracuse,13224,,4/29/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wayne,Mark'S Pizzeria/Walworth,2263  Walworth-Marion Road,Walworth,14568,,5/19/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Hornets Nest (The),206 Brooklea Drive,Fayetteville,13066,,3/24/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
