State,StateCode,County,Establishment,Address,City,ZIP,Phone,LastInspection,Priority,InspectionURL,LastUpdated
New York,NY,Albany,"Cheesecake Factory, The",131 / 1417 Central Avenue,Albany,12205,,2026-01-20,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Pinti Field (Sfp),Sixth Street,Rome,13440,,2025-07-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,St Lawrence,Turner Inn,8667 State Highway 58,Hammond,13646,,2025-12-05,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ulster,Tosco'S Pizza 208,1431-1 State Route 208,Wallkill,12589,,2026-04-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,American Food & Vending @ Munson,1216 State Street,Utica,13502,,2026-05-05,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rensselaer,Gifford Barn,29 Bevis Road,Schaghticoke,12154,,2025-08-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Chipotle Mexican Grill (Irondequoit),1495 East Ridge Road,Rochester,14621,,2026-01-20,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Allegany,Wellsville Community Kitchen,99 Maple Avenue,Wellsville,14895,,2025-10-03,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Chautauqua,Silver Creek Vol. Fireman'S Assoc.,23  Jackson Street,Silver Creek,14136,,2026-03-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orleans,Fancher-Hulberton-Murray Fire Dept.,3353 Hulberton Road,Holley,14470,,2024-07-23,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,New Dong Fang Restaurant,433 Main Street,Highland Falls,10928,,2026-02-05,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Silver Fox Adult Day Center,240 West Seneca Street,Manlius,13104,,2026-03-11,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Goshen Farmers Deli & Grill,27 West Main Street,Goshen,10924,,2026-05-26,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Tompkins,Fusia Bento Bar,405 College Avenue,Ithaca,14850,,2026-02-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Binghamton High School Cafeteria,31 Main Street,Binghamton,13905,,2023-08-02,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Subway #31062,1185 Willis  Avenue,Albertson,11507,,2026-05-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Arbys Restaurant - Whit Pnt,2946 Us Route 11,Whitney Point,13862,,2026-01-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Psla Concession Stand,226 Magnolia Street,Syracuse,13204,,2025-09-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Wayne,Wolcott Elks Lodge #1763,6161 West Port Bay  Road,Wolcott,14590,,2025-10-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Seneca,Ciccino'S Pizzeria,22 East Main Street,Waterloo,13165,,2026-05-04,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Pine Bush Chinese Restaurant,2412 Route 52,Pine Bush,12566,,2025-11-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Texas Lunch,57-69 Jersey Avenue,Port Jervis,12771,,2026-05-05,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,St Lawrence,Suny Potsdam Student Union,44 Pierrepont Avenue,Potsdam,13676,,2025-09-30,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,St Lawrence,Canton Central School,99 State Street,Canton,13617,,2026-05-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Chautauqua,Loyal Order Moose Lodge #2301,11 S Dow St,Falconer,14733,,2025-12-05,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cayuga,Sakura Buffet,315 West Genesee Street,Auburn,13021,,2026-05-28,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Tompkins,Five Guys Burgers & Fries - Ithaca,222 Elmira  Road,Ithaca,14850,,2026-01-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Seneca,Tastes Of Wine Country,1855 State Route 96A,Ovid,14521,,2025-08-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Eugenio Maria De Hostos (Zimbrich),27 Zimbrich Street,Rochester,14621,,2026-03-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Niagara,Barker C.S. Concession Stand,1628 Quaker Road,Barker,14012,,2025-09-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cayuga,Nino'S Pizzeria,115 Main Street,Port Byron,13140,,2025-03-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Wayne,Sugar & Slice Pizzeria,535 West Union  Street,Newark,14513,,2026-03-10,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,"Local Tap House Of Nyack, The",4 South Franklin Street,Nyack,10960,,2025-10-23,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,"Sitrin Child Care Facility, Inc.",3 Kavod Road,New Hartford,13413,,2025-07-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,J.D. George Elementary,Main Street,Verona,13478,,2026-06-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oswego,"Brandie'S Mr. Sub, Llc",4840 North Jefferson Street,Pulaski,13142,,2026-04-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Waa Girls Softball Concession Stand,1000 Ridge Road,Webster,14580,,2025-07-02,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Playhouse/Swillburger,820 South Clinton Avenue,Rochester,14620,,2026-03-26,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Brae Burn Country Club - Main Dining,39 Brae Burn Drive,Purchase,10577,,2025-10-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Shen Wang,48 Germonds Road,New City,10956,,2026-04-02,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Dutchess,Family Partnership Sed Feeding Site,29 North Hamilton  Street,Poughkeepsie,12601,,2025-07-10,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Subway (Spencerport),174 South Union Street,Spencerport,14559,,2026-03-16,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Lisle Inn,9014 Main Street,Lisle,13797,,2026-04-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Conklin Presbyterian School Age Pro,1175 Conklin Road,Conkiln,13748,,2018-05-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Relief Pitcher,197 Conklin Avenue,Binghamton,13903,,2026-06-01,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Nanuet Hotel,132 South Main Street,Nanuet,10954,,2026-01-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,United Church Of Fayetteville,310 East Genesee Street,Fayetteville,13066,,2026-03-16,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Niagara,Hartland Volunteer Fire Co Auxiliary,8945 Ridge Road,Gasport,14067,,2025-04-28,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Rit-Artesano Bakery & Cafe,39 Lomb Memorial Drive,Rochester,14623,,2026-02-26,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Valhalla Crossing,2 Cleveland Street,Valhalla,10595,,2026-02-06,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Subway - Hooper Rd,519 Hooper Road,Endwell,13760,,2026-03-02,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Halo & Horns Catering,73 East Railroad Avenue,West Haverstraw,10993,,2026-05-11,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Dutchess,Kerygma Cafe,1072  Route 82,Hopewell Junction,12533,,2026-04-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ontario,Marcus Whitman Jr./Sr. High,4100 Baldwin  Road,Rushville,14544,,2026-04-06,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Rey Del Pollo,90 South Franklin Street,Nyack,10960,,2026-05-20,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,American Legion Post #175,68 Berry Hill Road,Syosset,11791,,2023-06-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Diwan Barbeque Restaurant,37 Shore Road,Port Washington,11050,,2024-03-26,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Lemoncello Restaurant & Catering,137 West Commercial Street,East  Rochester,14445,,2026-05-28,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Chautauqua,Tiger'S Lair At Hewes Ed Ctr,2615 North Maple Street,Ashville,14710,,2025-10-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Eurest Dining Services @ Helio Healt,847 James Street,Syracuse,13203,,2026-02-09,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Olive Falafel And Deli,670 Route 211 East,Middletown,10940,,2026-05-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Finger Bullet,1692 Bennett Street,Utica,13502,,2024-12-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Bcc/Bc Center Day Care,901 Front Street,Binghamton,13905,,2026-02-02,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Clinton,Gus' Red Hots,5 Commodore Thomas Macdonough Hwy,Plattsburgh,12901,,2025-11-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Dunkin' (Roc-Mt Hope Av),1500 Mt Hope Avenue,Rochester,14620,,2025-11-10,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,"Tavolo Italian Restaurant, A",42 Chenango Bridge Road,Binghamton,13901,,2025-10-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Fiesta Mexico,380 Route 303,Orangeburg,10962,,2026-05-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Chipotle Mexican Grill (Henrietta),4775 West Henrietta Road,Henrietta,14467,,2026-02-03,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Albany,Mcdonald'S - 106 Wolf Rd,106 Wolf Road,Albany,12205,,2025-11-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Castaways Restaurant,244 Lake Road,Webster,14580,,2026-05-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Rochester Elks Lodge #24,3525 East Henrietta Road,Henrietta,14467,,2025-12-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,St Lawrence,Subway 31429,375 S. Main Street,Massena,13662,,2025-06-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Dunkin Donuts,33 Lincoln Avenue,Pelham,10803,,2026-02-05,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Cfh - Center For Recovery,3 Commercial Place,Newburgh,12550,,2015-11-25,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,St Lawrence,Howie'S,809 New York Avenue,Ogdensburg,13669,,2026-02-20,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,"Dicastro'S Brick Oven, Llc",615 Erie Boulevard West,Rome,13440,,2024-12-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ontario,Cedar Inn,3583 Lennox  Avenue,Geneva,14456,,2026-01-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Otsego,Mcdonald'S Southside #6871,4958 State Hwy 23,Oneonta,13820,,2026-06-18,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Chautauqua,Kosciuszko Polish Home Association,252 Nevins St,Dunkirk,14048,,2025-09-03,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Chautauqua,Clymer Central School,8672 East Main  Street,Clymer,14724,,2026-04-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Alfonso'S Pizzeria,835 Route 211 East,Middletown,10940,,2026-04-01,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Wayne,Sodus Jr/Sr High School,54 Mill  Street,Sodus,14551,,2026-02-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Subway #30378,78 Brookside Avenue,Chester,10918,,2026-04-30,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Schuyler,Art & Nancy'S Pizza And Sub Shop,204 9Th Street,Watkins Glen,14891,,2026-05-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Chopstick Asian Bistro,377 Windsor Highway,New Windsor,12553,,2026-05-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,East Avenue Taichi Tea,130 East Avenue,Rochester,14604,,2026-01-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Nyack Diner,41 Route 59,Nyack,10960,,2026-03-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rensselaer,"Dragon Iii, A",564  Hoosick Street,Troy,12180,,2025-11-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Saratoga,Saratoga Central Catholic School,247 Broadway,Saratoga Springs,12866,,2026-05-14,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Popeyes,1636 Grand Avenue,Baldwin,11510,,2026-03-16,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cattaraugus,Wingate Inn,11 Mill Street,Ellicottville,14731,,2025-10-07,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Chili Family Diner,945 Chili Avenue,Rochester,14611,,2026-06-09,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Saratoga,Rockwell Falls General Store,4123 Rockwell  Street,Hadley,12835,,2025-01-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Saratoga,Villa Pizza,"22 Clifton Country Rd., Suite 81",Clifton Park,12065,,2025-08-08,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Tompkins,Courtyard Ithaca Airport,29 Thornwood Drive,Lansing,14882,,2026-05-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Ukrainian Cultural Center Of Roc,1040 Jackson Road,Webster,14580,,2025-12-30,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Giuseppe'S Take Out & Catering,50 Spencerport Road,Rochester,14606,,2026-06-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Schoharie,Cobleskill Diner Llc,117-1  Granite  Drive,Cobleskill,12043,,2026-01-09,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,American Legion Post #1846,9379 State Route 46,Westernville,13486,,2026-03-18,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,"& M Deli, A",15 Palisade Avenue,Yonkers,10701,,2026-04-02,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Saratoga,Saratoga Flat Track,267 Union Avenue,Saratoga Springs,12866,,2025-08-21,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ontario,Homewood Suites,575 Fishers Station  Drive,Victor,14564,,2025-08-26,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Herkimer,Mt. Markham - Senior High School,545 Fairground Road,West Winfield,13491,,2026-04-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Roar,621 Culver Road,Rochester,14609,,2025-11-06,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Dutchess,Matchbox Cafe,6242 Route 9,Rhinebeck,12572,,2025-05-15,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cayuga,Track Cinema,1579 Clark Street Road,Auburn,13021,,2026-03-06,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Cam'S New York Pizza,112 Kasson Road,Camillus,13031,,2026-02-20,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Salt City Coffee At Lemoyne,1150 Salt Springs Road,Syracuse,13214,,2026-06-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Wyoming,Wyoming Hook&Ladder Ladies Aux,26 Maple Street,Wyoming,14591,,2025-09-27,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Dutchess,Eleven - 11 Grille & Spirits,1111 Main Street,Fishkill,12524,,2026-02-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Warren,Dunkin Donuts - Exit 20 Mobil,1412 State Route 9,Queensbury,12845,,2026-03-10,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Little Caesar'S Pizza,4976 Commercial Drive,Yorkville,13495,,2026-01-18,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,St Lawrence,Sipz,962 Us Highway 11,Gouverneur,13642,,2026-04-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Buddha'S Burgers & Hot & Catering,"1600 Lexington Ave, Ste 603",Rochester,14606,,2026-03-04,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Winners' Academy,711  Dogwood Avenue,West Hempstead,11552,,2026-02-09,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Seneca,F-N-A Good Pizza,3-5 South Virginia Street,Waterloo,13165,,2025-10-20,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Yates,Lakeside Country Club,"145 Route 54, East Lake Road",Penn Yan,14527,,2026-06-22,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Texas Roadhouse (Henrietta),3150 West Henrietta Road,Rochester,14623,,2026-06-10,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Hendrick'S Tavern,1305 Old Northern Boulevard,Roslyn,11576,,2026-06-17,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Fire Fox Resorts,350 Rabbit Path Road,Lisle,13797,,2026-06-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Bowl Boss,"3439 West Genesee Street, Ste 50",Syracuse,13219,,2026-03-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Sparky'S Pub & Grill,2680 Main  Street,Whitney Point,13862,,2026-04-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Tompkins,Dunkin Donuts - Groton,202 Main Street,Groton,13073,,2025-04-09,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cattaraugus,Little Caesars Restaurant,840 R C Hoag Drive,Salamanca,14779,,2025-10-29,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Big Back Takeout,459 Jay Street,Rochester,14611,,2025-09-30,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Seneca,Frank Knight School,98 Clinton Street,Seneca Falls,13148,,2026-02-06,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Taco Tico Stand,308 Dupont Avenue,Newburgh,12550,,2026-06-10,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Dutchess,Aloys Garden Restaurant,157 Garden  Street,Poughkeepsie,12601,,2026-01-09,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Wayne,Charlie Riedel'S/Ontario,552 Route 104,Ontario,14519,,2026-03-19,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Cherry'S Restaurant,280 North Union Street,Rochester,14609,,2025-05-24,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Tompkins,Ic - Campus Center Cafe,953 Danby  Road,Ithaca,14850,,2026-03-12,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Boonville Senior Center,105 Ann Street,Boonville,13309,,2024-12-16,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ulster,Bread Alone Bakery,22 Mill Hill Road,Woodstock,12498,,2026-03-13,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Tapas 177 Lounge & Catering,177 St. Paul Street,Rochester,14604,,2026-02-11,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Sun & Surf Beach Club,2189 Atlantic  Boulevard,Atlantic Beach,11509,,2026-06-26,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Dunkin / Jimmy John'S,2944 Hempstead Turnpike,Levittown,11756,,2026-01-20,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
